id,date_recorded,funder,gps_height,installer,longitude,latitude,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type
38259,2013-01-29,Norad,1982,Norad,31.63874388,-8.11393053,15,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,1984,gravity,user-group,never pay,good,dry,river/lake,communal standpipe
16631,2013-03-01,Danida,876,DANIDA,36.00884449,-10.73030401,10,5,200,True,WUG,False,1998,handpump,user-group,monthly,good,insufficient,shallow well,hand pump
43162,2013-01-27,Government Of Tanzania,1623,DWE,34.85774806,-4.96565066,13,2,25,True,Company,True,2000,submersible,commercial,never pay,good,insufficient,borehole,communal standpipe
44492,2011-07-10,Hesawa,0,DWE,31.45209393,-1.45098903,18,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
38884,2012-10-14,Rw Ssp,0,DWE,33.66932264,-3.66413309,17,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,VWC,False,0,gravity,user-group,unknown,good,insufficient,river/lake,communal standpipe multiple
13690,2011-03-21,Franc,472,Mviwa,37.75333011,-6.91532531,5,2,250,True,VWC,True,2004,gravity,user-group,monthly,good,enough,river/lake,communal standpipe
60335,2013-03-18,Government Of Tanzania,1639,DWE,37.47825262,-3.2671678,3,4,70,True,Other,True,1972,gravity,other,never pay,good,enough,river/lake,communal standpipe
31856,2012-10-06,Rwssp,0,DWE,32.12395834,-4.21150952,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,unknown,good,insufficient,shallow well,hand pump
67891,2011-03-12,Wua,173,WU,38.35640398,-6.64287516,6,1,150,True,WUA,True,2010,submersible,user-group,per bucket,good,enough,river/lake,communal standpipe
25564,2011-03-02,Unice,697,DWE,34.6675289,-10.44890839,11,5,60,True,VWC,False,1984,gravity,user-group,never pay,good,enough,spring,communal standpipe
55293,2011-02-26,Kkkt,1989,Commu,34.23757868,-9.38027549,11,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,1984,gravity,user-group,never pay,good,enough,spring,communal standpipe
31866,2013-03-30,Ces (gmbh),1093,DWE,37.27313434,-3.28468532,3,4,20,True,Water Board,True,2007,gravity,user-group,per bucket,good,enough,river/lake,communal standpipe
71178,2011-07-20,Kkkt,0,KKKT,32.88527532,-8.98348456,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,on failure,good,enough,shallow well,hand pump
60279,2011-03-04,Fathe,2012,Villa,34.740896,-9.39969423,11,4,80,True,VWC,True,2002,gravity,user-group,never pay,good,enough,spring,communal standpipe
28615,2013-03-14,Bruder,1274,BRUDER,34.98990302,-10.94025521,10,3,260,True,Water Board,True,2002,gravity,user-group,monthly,good,enough,spring,communal standpipe
8744,2011-03-01,Government Of Tanzania,2132,Commu,34.21215284,-9.45018053,11,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,2002,gravity,user-group,monthly,good,enough,spring,communal standpipe
48308,2012-10-03,Adp,0,WEDECO,32.75733701,-3.94044709,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,per bucket,good,enough,spring,communal standpipe multiple
49626,2012-11-08,Ministry Of Water,1287,MINISTRY OF WATER,33.86144433,-1.98006878,20,4,200,True,WUA,True,1972,gravity,user-group,unknown,good,dry,river/lake,communal standpipe multiple
38098,2013-10-03,Oikos E.Afrika,1306,Oikos E .Africa,36.89963137,-3.11331959,2,7,250,True,VWC,True,2010,gravity,user-group,unknown,good,insufficient,spring,communal standpipe
30309,2013-01-30,Dwsp,1339,DWE,34.07442773,-2.99369841,17,1,250,True,WUG,False,1998,handpump,user-group,never pay,good,enough,shallow well,hand pump
8015,2011-07-20,M,0,M,32.92057868,-2.47456022,19,8,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,Private operator,True,0,handpump,commercial,never pay,salty,enough,shallow well,hand pump
3496,2011-04-18,World Bank,0,MA,37.21538421,-6.51840064,5,1,189,True,VWC,True,2005,submersible,user-group,never pay,salty,enough,borehole,communal standpipe
56971,2011-03-18,Government Of Tanzania,1193,DWE,38.48246991,-4.6185188,4,1,1,True,VWC,True,2010,handpump,user-group,never pay,salty,enough,shallow well,hand pump
68616,2011-07-19,Plan International,0,Plan Internationa,0.0,-2e-08,19,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,insufficient,borehole,hand pump
8646,2013-02-18,Danida,1042,DANIDA,35.7588964,-10.5153101,10,5,180,True,WUG,False,1983,handpump,user-group,on failure,good,insufficient,shallow well,hand pump
74104,2011-03-14,Bsf,0,GOVER,35.84163553,-6.77170227,1,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,motorpump,user-group,unknown,good,insufficient,borehole,communal standpipe multiple
37501,2013-01-24,Mws,720,MWS,39.24118301,-10.87948265,90,33,850,True,VWC,False,1996,gravity,user-group,per bucket,good,insufficient,spring,communal standpipe
33001,2012-10-10,Dwe,0,WEDECO,33.18150167,-4.20028394,14,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,Water authority,True,0,submersible,commercial,never pay,colored,insufficient,dam,communal standpipe
69202,2013-02-23,Kiliwater,1682,Kiliwater,37.58743816,-3.21965387,3,1,1,True,Company,True,2000,gravity,commercial,monthly,good,enough,spring,communal standpipe
68409,2013-03-16,Germany Republi,942,CES,37.15330819,-3.33484802,3,5,50,True,Water Board,True,1999,gravity,user-group,per bucket,good,enough,spring,communal standpipe
51847,2011-03-19,Government Of Tanzania,0,GOVER,36.15989877,-5.56955781,1,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,motorpump,user-group,unknown,good,dry,borehole,communal standpipe multiple
55647,2012-10-12,Dwsp,0,DWSP,32.97098153,-3.73365859,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,never pay,good,dry,shallow well,hand pump
17923,2011-07-31,Hesawa,1171,DWE,33.09373422,-2.03466061,19,1,350,True,VWC,True,1990,handpump,user-group,never pay,colored,seasonal,shallow well,hand pump
71743,2011-02-26,Finland,110,DWE,38.86003518,-6.7832854000000005,6,2,100,True,Parastatal,True,1986,motorpump,user-group,per bucket,good,dry,river/lake,other
51539,2013-02-09,Dwsp,0,DWE,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,unknown,good,enough,shallow well,hand pump
73819,2011-04-01,Water,0,Commu,35.75457603,-6.33126372,1,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,motorpump,user-group,per bucket,good,enough,borehole,communal standpipe multiple
66881,2011-04-22,Kkkt,0,KKKT,32.93155539,-9.26673527,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,on failure,good,enough,shallow well,hand pump
58768,2013-02-09,Caritas,951,DWE,29.88877545,-5.31079128,16,3,300,True,VWC,True,1999,handpump,user-group,unknown,good,enough,shallow well,hand pump
2648,2011-07-08,Fdc,0,College,31.32170771,-2.66167239,18,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
68933,2013-08-02,Danida,439,DANIDA,34.84589302,-11.32726797,10,3,96,True,VWC,True,1992,gravity,user-group,monthly,good,enough,spring,communal standpipe
12427,2013-01-23,Government Of Tanzania,1111,DWE,30.36036456,-4.86323549,16,2,740,True,Water authority,False,2007,handpump,user-group,never pay,good,enough,shallow well,hand pump
16633,2011-08-05,Kkkt,0,KKKT,32.72547129,-8.84626582,12,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,VWC,False,0,other,user-group,never pay,good,seasonal,shallow well,other
24123,2011-02-16,Anglican Church,1827,Angli,35.76559605,-8.08149573,11,7,400,True,VWC,True,2009,handpump,user-group,never pay,good,enough,borehole,hand pump
58551,2011-04-09,Tanza,0,Commu,35.94820405,-6.14209678,1,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,motorpump,user-group,per bucket,good,dry,borehole,communal standpipe multiple
17132,2011-03-17,African Development Bank,137,DAWASCO,38.9532646,-6.81055717,6,2,1,True,Water authority,True,2007,motorpump,user-group,per bucket,good,enough,river/lake,communal standpipe multiple
3027,2013-02-09,One Un,1345,DWE,30.86837823,-3.37881268,16,1,250,True,VWC,False,2010,submersible,user-group,unknown,good,insufficient,borehole,communal standpipe
2651,2013-02-14,Government Of Tanzania,1444,DWE,34.7093461,-5.19063734,13,2,1,True,VWC,True,1960,motorpump,user-group,unknown,unknown,dry,borehole,communal standpipe
25998,2013-01-27,Finw,212,FinW,39.66918663,-10.8580047,9,4,300,True,Water Board,True,1982,submersible,user-group,never pay,good,dry,borehole,communal standpipe multiple
63400,2013-03-25,Private Individual,1266,Barry A.Murphy,36.98730137,-3.25011669,2,7,500,True,WUA,False,2011,gravity,user-group,unknown,good,insufficient,rainwater harvesting,communal standpipe multiple
50028,2011-04-04,Commu,0,Commu,36.004875899999995,-6.21749098,1,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,motorpump,user-group,monthly,good,dry,borehole,communal standpipe
67897,2013-02-21,Shawasa,910,SHAWASA,36.93159083,-3.57466784,21,4,200,True,VWC,True,2000,handpump,user-group,unknown,salty,insufficient,shallow well,hand pump
21425,2011-08-10,Hesawa,0,HESAWA,33.24384162,-2.90287945,19,7,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,unknown,unknown,borehole,hand pump
71756,2012-10-20,Aict,0,AICT,33.23557581,-3.85032443,17,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,never pay,good,seasonal,shallow well,hand pump
